anonId,printer,event,klass,layout_sqft,print_s,reason,flags
job-1bbb7a9426,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.315,,bad_time_or_dims_or_event,missing_print_times
job-ca871d2ffa,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.526,,bad_time_or_dims_or_event,missing_print_times
job-17e4e2181e,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.315,,bad_time_or_dims_or_event,missing_print_times
job-847f58c7fe,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.526,,bad_time_or_dims_or_event,missing_print_times
job-1bbd14d3eb,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.315,,bad_time_or_dims_or_event,missing_print_times
job-091524a4f1,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.526,,bad_time_or_dims_or_event,missing_print_times
job-bdb435a0f3,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.315,,bad_time_or_dims_or_event,missing_print_times
job-780acb1a96,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.526,,bad_time_or_dims_or_event,missing_print_times
job-62579a63e0,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.526,,bad_time_or_dims_or_event,missing_print_times
job-2e89fc442c,LG-640,Print End,LG640_GLOSS_ONLY,17.145,30359.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,27158.0,duplicate,possible_idle_gt4h
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,25986.0,duplicate,possible_idle_gt4h
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,22470.0,duplicate,possible_idle_gt4h
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,21289.0,duplicate,possible_idle_gt4h
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,15344.0,duplicate,possible_idle_gt4h
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,14166.0,duplicate,
job-2e89fc442c,LG-640,Print End,DUPLICATE_SUMMARY,17.145,10656.0,duplicate,
job-cd2d832135,LG-640,Print End,DUPLICATE_SUMMARY,17.145,5789.0,duplicate,
job-cd2d832135,LG-640,Print End,DUPLICATE_SUMMARY,17.145,4595.0,duplicate,
job-cd2d832135,LG-640,Print End,DUPLICATE_SUMMARY,17.145,1272.0,duplicate,
job-2a4e04d3c7,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-2e89fc442c,LG-640,Print Canceled,CANCELED,17.145,21475.0,canceled/failed,possible_idle_gt4h
job-cd2d832135,LG-640,Print Canceled,CANCELED,17.145,25672.0,canceled/failed,possible_idle_gt4h
job-cd2d832135,LG-640,Print Canceled,CANCELED,17.145,25671.0,canceled/failed,possible_idle_gt4h
job-cd2d832135,LG-640,Print Canceled,CANCELED,17.145,25671.0,canceled/failed,possible_idle_gt4h
job-cd2d832135,LG-640,Print Error,FAILED,17.145,25671.0,canceled/failed,possible_idle_gt4h
job-cd2d832135,LG-640,Print End,LG640_GLOSS_ONLY,17.145,21850.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-cd2d832135,LG-640,Print End,DUPLICATE_SUMMARY,17.145,18211.0,duplicate,possible_idle_gt4h
job-cd2d832135,LG-640,Print End,DUPLICATE_SUMMARY,17.145,16850.0,duplicate,possible_idle_gt4h
job-cd2d832135,LG-640,Print End,DUPLICATE_SUMMARY,17.145,13525.0,duplicate,
job-2e89fc442c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.057,,bad_time_or_dims_or_event,missing_print_times
job-cd2d832135,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.057,,bad_time_or_dims_or_event,missing_print_times
job-deafd715c8,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),7.544,,bad_time_or_dims_or_event,missing_print_times
job-beb9bcd942,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),7.544,,bad_time_or_dims_or_event,missing_print_times
job-2d9668cabc,LG-640,Print End,LG640_GLOSS_ONLY,12.862,20044.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-2d9668cabc,LG-640,Print End,LG640_CMYK_ONLY,12.862,14911.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-2d9668cabc,LG-640,Print Canceled,CANCELED,12.862,26.0,canceled/failed,
job-b028f73024,LG-640,Print Canceled,CANCELED,19.32,33.0,canceled/failed,
job-b028f73024,LG-640,Print Canceled,CANCELED,19.32,29.0,canceled/failed,
job-2d9668cabc,LG-640,Print Canceled,CANCELED,12.862,1302.0,canceled/failed,
job-2d9668cabc,LG-640,Print Canceled,CANCELED,12.862,1313.0,canceled/failed,
job-b028f73024,LG-640,Print Canceled,CANCELED,19.32,1322.0,canceled/failed,
job-b028f73024,LG-640,Print Canceled,CANCELED,19.32,1318.0,canceled/failed,
job-e97a5bf517,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.239,,bad_time_or_dims_or_event,missing_print_times
job-ed8feb05cf,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.239,,bad_time_or_dims_or_event,missing_print_times
job-653b153074,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.239,,bad_time_or_dims_or_event,missing_print_times
job-c1bbb84c8f,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.239,,bad_time_or_dims_or_event,missing_print_times
job-d176564395,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.239,,bad_time_or_dims_or_event,missing_print_times
job-d176564395,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.239,,bad_time_or_dims_or_event,missing_print_times
job-3103fa2da4,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.227,,bad_time_or_dims_or_event,missing_print_times
job-8fc3509b16,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.227,,bad_time_or_dims_or_event,missing_print_times
job-e5e7f806eb,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.227,,bad_time_or_dims_or_event,missing_print_times
job-94db3f3640,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.227,,bad_time_or_dims_or_event,missing_print_times
job-f4e62e3810,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.227,,bad_time_or_dims_or_event,missing_print_times
job-e62c0f2a1a,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.305,,bad_time_or_dims_or_event,missing_print_times
job-bfe0a725f9,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.285,,bad_time_or_dims_or_event,missing_print_times
job-5b7b608106,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.305,,bad_time_or_dims_or_event,missing_print_times
job-875dce083b,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.305,,bad_time_or_dims_or_event,missing_print_times
job-33e3440eb5,LG-640,Print End,LG640_GLOSS_ONLY,8.847,23002.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,LG640_CMYK_ONLY,8.847,21752.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,20807.0,duplicate,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,19422.0,duplicate,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,18476.0,duplicate,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,17224.0,duplicate,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,16279.0,duplicate,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,15024.0,duplicate,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,14079.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,12477.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,11530.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,9966.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,9020.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,7635.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,6691.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,5439.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,4494.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,3241.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,2296.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,8.847,1045.0,duplicate,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3591.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3594.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,3514.0,canceled/failed,
job-a80f4af4cc,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.458,,bad_time_or_dims_or_event,missing_print_times
job-844a9ca4b6,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.458,,bad_time_or_dims_or_event,missing_print_times
job-124b91c5a2,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.458,,bad_time_or_dims_or_event,missing_print_times
job-58ad68a2b0,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.458,,bad_time_or_dims_or_event,missing_print_times
job-2c987b5077,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.458,,bad_time_or_dims_or_event,missing_print_times
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print Error,FAILED,17.694,15159.0,canceled/failed,possible_idle_gt4h
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,17.694,10935.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,17.694,8752.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,17.694,6483.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,17.694,4516.0,duplicate,
job-33e3440eb5,LG-640,Print End,DUPLICATE_SUMMARY,17.694,1933.0,duplicate,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,174.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,174.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,174.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,174.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,174.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Error,FAILED,17.694,175.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,44.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,43.0,canceled/failed,
job-33e3440eb5,LG-640,Print Canceled,CANCELED,17.694,66.0,canceled/failed,
job-33e3440eb5,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.445,,bad_time_or_dims_or_event,missing_print_times
job-cd2d832135,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.266,,bad_time_or_dims_or_event,missing_print_times
job-2e89fc442c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),1.266,,bad_time_or_dims_or_event,missing_print_times
job-993745b7fb,LG-640,Print End,DUPLICATE_SUMMARY,11.566,7640.0,duplicate,
job-993745b7fb,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-993745b7fb,LG-640,Print Canceled,CANCELED,11.566,34.0,canceled/failed,
job-993745b7fb,LG-640,Print Canceled,CANCELED,11.566,34.0,canceled/failed,
job-993745b7fb,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-4ac1d2549f,LG-640,Print End,DUPLICATE_SUMMARY,11.549,4767.0,duplicate,
job-4ac1d2549f,LG-640,Print End,DUPLICATE_SUMMARY,11.549,3565.0,duplicate,
job-4ac1d2549f,LG-640,Print End,DUPLICATE_SUMMARY,11.549,1229.0,duplicate,
job-4ac1d2549f,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-4ac1d2549f,LG-640,Print Canceled,CANCELED,11.52,16.0,canceled/failed,
job-4ac1d2549f,LG-640,Print Canceled,CANCELED,11.52,16.0,canceled/failed,
job-4ac1d2549f,LG-640,Print Canceled,CANCELED,11.52,16.0,canceled/failed,
job-4ac1d2549f,LG-640,Print Canceled,CANCELED,11.52,16.0,canceled/failed,
job-4ac1d2549f,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.62,,bad_time_or_dims_or_event,missing_print_times
job-09604b6991,LG-640,Print End,DUPLICATE_SUMMARY,11.306,4772.0,duplicate,
job-09604b6991,LG-640,Print End,DUPLICATE_SUMMARY,11.306,3581.0,duplicate,
job-09604b6991,LG-640,Print End,DUPLICATE_SUMMARY,11.306,1280.0,duplicate,
job-09604b6991,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.607,,bad_time_or_dims_or_event,missing_print_times
job-09604b6991,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.607,,bad_time_or_dims_or_event,missing_print_times
job-09604b6991,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.177,,bad_time_or_dims_or_event,missing_print_times
job-fced492e05,LG-640,Print Canceled,CANCELED,18.195,833.0,canceled/failed,
job-1b2a5e14e1,LG-640,Print Canceled,CANCELED,18.195,830.0,canceled/failed,
job-fced492e05,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-1b2a5e14e1,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-1f78a057c1,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-e12b26f581,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-1677ce123a,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-02af13294c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-d88cc7febf,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-b2e7aceca1,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.801,,bad_time_or_dims_or_event,missing_print_times
job-0ecd7b546e,LG-640,Print End,LG640_GLOSS_ONLY,11.555,17247.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-0ecd7b546e,LG-640,Print End,DUPLICATE_SUMMARY,11.555,16006.0,duplicate,possible_idle_gt4h
job-0ecd7b546e,LG-640,Print End,DUPLICATE_SUMMARY,11.555,14506.0,duplicate,possible_idle_gt4h
job-0ecd7b546e,LG-640,Print End,DUPLICATE_SUMMARY,11.555,13264.0,duplicate,
job-0ecd7b546e,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-8907e57d64,LG-640,Print End,LG640_GLOSS_ONLY,11.562,42609.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-8907e57d64,LG-640,Print End,DUPLICATE_SUMMARY,11.562,39951.0,duplicate,possible_idle_gt4h
job-8907e57d64,LG-640,Print End,DUPLICATE_SUMMARY,11.562,38763.0,duplicate,possible_idle_gt4h
job-8907e57d64,LG-640,Print End,DUPLICATE_SUMMARY,11.562,35926.0,duplicate,possible_idle_gt4h
job-24aa03d3c4,LG-640,Print End,LG640_GLOSS_ONLY,11.562,34751.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-24aa03d3c4,LG-640,Print End,DUPLICATE_SUMMARY,11.562,32404.0,duplicate,possible_idle_gt4h
job-24aa03d3c4,LG-640,Print End,DUPLICATE_SUMMARY,11.562,31217.0,duplicate,possible_idle_gt4h
job-24aa03d3c4,LG-640,Print End,DUPLICATE_SUMMARY,11.562,27873.0,duplicate,possible_idle_gt4h
job-cb381f9b02,LG-640,Print End,LG640_GLOSS_ONLY,11.562,26685.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-cb381f9b02,LG-640,Print End,DUPLICATE_SUMMARY,11.562,24345.0,duplicate,possible_idle_gt4h
job-cb381f9b02,LG-640,Print End,DUPLICATE_SUMMARY,11.562,23144.0,duplicate,possible_idle_gt4h
job-cb381f9b02,LG-640,Print End,DUPLICATE_SUMMARY,11.562,20805.0,duplicate,possible_idle_gt4h
job-d645e10b9c,LG-640,Print End,LG640_GLOSS_ONLY,11.562,19485.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-d645e10b9c,LG-640,Print End,DUPLICATE_SUMMARY,11.562,16822.0,duplicate,possible_idle_gt4h
job-d645e10b9c,LG-640,Print End,DUPLICATE_SUMMARY,11.562,15638.0,duplicate,possible_idle_gt4h
job-d645e10b9c,LG-640,Print End,DUPLICATE_SUMMARY,11.562,12938.0,duplicate,
job-cb381f9b02,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-d645e10b9c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-8907e57d64,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-24aa03d3c4,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-aa2360c821,LG-640,Print End,DUPLICATE_SUMMARY,11.562,10779.0,duplicate,
job-aa2360c821,LG-640,Print End,DUPLICATE_SUMMARY,11.562,9414.0,duplicate,
job-aa2360c821,LG-640,Print End,DUPLICATE_SUMMARY,11.562,7070.0,duplicate,
job-cb381f9b02,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.429,,bad_time_or_dims_or_event,missing_print_times
job-d645e10b9c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.177,,bad_time_or_dims_or_event,missing_print_times
job-8907e57d64,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.429,,bad_time_or_dims_or_event,missing_print_times
job-aa2360c821,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-a3f3949255,LG-640,Print End,DUPLICATE_SUMMARY,11.566,11762.0,duplicate,
job-a3f3949255,LG-640,Print End,DUPLICATE_SUMMARY,11.566,10592.0,duplicate,
job-a3f3949255,LG-640,Print End,DUPLICATE_SUMMARY,11.566,8970.0,duplicate,
job-e3263571a8,LG-640,Print End,DUPLICATE_SUMMARY,11.566,5438.0,duplicate,
job-e3263571a8,LG-640,Print End,DUPLICATE_SUMMARY,11.566,4247.0,duplicate,
job-e3263571a8,LG-640,Print End,DUPLICATE_SUMMARY,11.566,1551.0,duplicate,
job-a3f3949255,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-e3263571a8,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.621,,bad_time_or_dims_or_event,missing_print_times
job-2a4e04d3c7,LG-640,Print End,DUPLICATE_SUMMARY,1.28,896.0,duplicate,
